,Url,Price,Room,Surface,Bathroom,Floor
8117,https://www.immobiliare.it/67420037-Vendita-Bilocale-via-Ciro-Ferri-Roma.html,€ 100.000,2 ,61,1 ,1
8118,https://www.immobiliare.it/69361000-Vendita-Trilocale-via-Di-Grotta-Perfetta-Roma.html,€ 363.500,3 ,85,1 ,3
8119,https://www.immobiliare.it/65389848-Vendita-Quadrilocale-via-val-trompia-Roma.html,€ 399.000,4 ,140,2 ,2
8120,https://www.immobiliare.it/66932097-Vendita-Quadrilocale-via-Simone-Martini-125-Roma.html,€ 449.000,4 ,117,2 ,4
8121,https://www.immobiliare.it/67159095-Vendita-Trilocale-via-Carlo-Galassi-Paluzzi-11-Roma.html,€ 409.000,3 ,115,2 ,5
8122,https://www.immobiliare.it/64665620-Vendita-Appartamento-piazzale-Clodio-Roma.html,€ 695.000,€ 1.880,1.880,al mese,3
8123,https://www.immobiliare.it/68584059-Vendita-Appartamento-via-delle-Quattro-Fontane-Roma.html,€ 1.600.000,5+ ,245,3 ,4
8124,https://www.immobiliare.it/66891543-Vendita-Appartamento-via-Cassia-Roma.html,€ 545.000,5 ,130,3 ,2
8125,https://www.immobiliare.it/69758794-Vendita-Trilocale-via-Filarete-Roma.html,€ 275.000,3 ,91,1 ,2
8126,https://www.immobiliare.it/70337372-Vendita-Quadrilocale-via-Antonio-cippico-Roma.html,€ 440.000,4 ,139,1 ,3
8127,https://www.immobiliare.it/68885761-Vendita-Appartamento-via-Copenaghen-Roma.html,€ 840.000,5+ ,170,2 ,1
8128,https://www.immobiliare.it/70014228-Vendita-Trilocale-via-Vetulonia-Roma.html,€ 475.000,3 ,110,2 ,7
8129,https://www.immobiliare.it/70156314-Vendita-Trilocale-via-Tergu-Roma.html,€ 159.000,3 ,75,1 ,3
8130,https://www.immobiliare.it/69926758-appartamento-in-asta-via-dell-Acqua-traversa-255-Roma.html,da € 97.500,1 ,2 ,55,2
8131,https://www.immobiliare.it/66439147-Vendita-Quadrilocale-piazza-dei-Re-di-Roma.html,€ 460.000,4 ,115,2 ,2
8132,https://www.immobiliare.it/70010710-appartamento-in-asta-via-Vittorio-Locchi-6-Roma.html,da € 633.000,1 ,3 ,178,3
8133,https://www.immobiliare.it/70378160-Vendita-Bilocale-via-Giovanni-De-Agostini-Roma.html,€ 189.000,2 ,60,1 ,7
8134,https://www.immobiliare.it/67560493-Vendita-Bilocale-via-DEI-PANFILI-88-Roma.html,€ 135.000,2 ,50,1 ,3
8135,https://www.immobiliare.it/70283124-attico-mansarda-in-asta-via-Toscana-Roma.html,da € 69.000,1 ,2 ,38,6
8136,https://www.immobiliare.it/58861048-Vendita-Trilocale-via-Chiusi-Roma.html,€ 265.000,3 ,72,1 ,2
8137,https://www.immobiliare.it/66896293-appartamento-in-asta-via-dei-Salici-13-D-Roma.html,da € 67.500,1 ,2 ,56,3
8138,https://www.immobiliare.it/67808413-Vendita-Trilocale-via-Rea-Silvia-4-Roma.html,€ 265.000,3 ,85,1 ,1
8139,https://www.immobiliare.it/68561973-appartamento-in-asta-via-Danilo-Stiepovich-Roma.html,da € 166.800,1 ,5 ,111,4
8140,https://www.immobiliare.it/69764070-Vendita-Quadrilocale-via-Montemignaio-Roma.html,€ 549.000,4 ,145,2 ,3
8141,https://www.immobiliare.it/70436512-Vendita-Bilocale-viale-dei-Romagnoli-81-Roma.html,€ 167.000,2 ,70,1 ,1
